review_id,review_text,sentiment_label,sentiment_score,identified_theme
972,The Worst Mobile Banking App.,NEGATIVE,0.9997994303703308,General User Feedback
973,giod,POSITIVE,0.9893912076950073,General User Feedback
974,best bank in ethiopia,POSITIVE,0.999733030796051,General User Feedback
975,waqayyoo,POSITIVE,0.503685712814331,General User Feedback
976,please is not working,NEGATIVE,0.9997643828392029,General User Feedback
977,nothing when I need to install the Apk it say that re-up date,NEGATIVE,0.9985933899879456,General User Feedback
978,I can log in from any where,NEGATIVE,0.9497753977775574,General User Feedback
979,😇,NEGATIVE,0.697056770324707,General User Feedback
980,no proplem,NEGATIVE,0.991222620010376,General User Feedback
981,excellent app,POSITIVE,0.9998356103897095,General User Feedback
982,good work,POSITIVE,0.9998413324356079,General User Feedback
983,☹️,NEGATIVE,0.697056770324707,General User Feedback
984,excellent,POSITIVE,0.9998434782028198,General User Feedback
985,Great BoA,POSITIVE,0.9992689490318298,General User Feedback
986,Okay,POSITIVE,0.9997709393501282,General User Feedback
987,not working,NEGATIVE,0.9997778534889221,General User Feedback
988,This App is Getting worse and worse with every update,NEGATIVE,0.999568521976471,UI & Design Feedback
989,ምርጥ ነው,NEGATIVE,0.7850593328475952,General User Feedback
990,meku,POSITIVE,0.9421747922897339,General User Feedback
991,awasome app go a head,NEGATIVE,0.9980922341346741,General User Feedback
992,it sucks as hell. it crashes most of the time and takes a long time to load .,NEGATIVE,0.9994389414787292,App Stability & Speed
993,Easy and very nice app to load more than the previouse but in recent time some loading problem detected.,NEGATIVE,0.9851245284080505,App Stability & Speed
994,"The worst MBA I have experienced, The app crush frequently and they take to long to fix the problem even more than a week.",NEGATIVE,0.9996988773345947,General User Feedback
995,amazing Banks App👌👌,POSITIVE,0.9998063445091248,General User Feedback
996,good App fore me,POSITIVE,0.9998444318771362,General User Feedback
997,"very uninterested it's not working when the ""developer mode on"" i haven't off the developer options i preferred to uninstall your app .....",NEGATIVE,0.9995253086090088,General User Feedback
998,fantastic,POSITIVE,0.9998743534088135,General User Feedback
999,👍,NEGATIVE,0.697056770324707,General User Feedback
1000,it's nice to use.,POSITIVE,0.999835729598999,General User Feedback
1001,app doesn't start,NEGATIVE,0.9973676800727844,General User Feedback
1002,Excellent application,POSITIVE,0.9998571872711182,General User Feedback
1003,its very bad app its very slow,NEGATIVE,0.9998086094856262,App Stability & Speed
1004,ብዙዬ ሺዋየ በለጠ,NEGATIVE,0.8337252736091614,General User Feedback
1005,Good job!,POSITIVE,0.9998481273651123,General User Feedback
1006,best financial app.,POSITIVE,0.9997761845588684,General User Feedback
1007,ቆንጆ ነው በርቱ,NEGATIVE,0.8337252736091614,General User Feedback
1008,the worst app humans ever created,NEGATIVE,0.9998008608818054,General User Feedback
1009,it's not working,NEGATIVE,0.9997857213020325,General User Feedback
1010,"Hello, I’m facing a problem with the BOA Mobile app. Every time I enter my phone number and password, the app crashes and shows an error that says “BoaMobile closed because this app has a bug.” I tried updating, reinstalling, and clearing cache, but nothing worked. Please fix this bug in the next update. I really need access to my account. Thank you.",NEGATIVE,0.9994151592254639,Account Access Issues
1011,exceptional,POSITIVE,0.9998514652252197,General User Feedback
1012,BoA Mobile good bank,POSITIVE,0.9984728693962097,General User Feedback
1013,this is worest app 24/7 loading,NEGATIVE,0.9934743046760559,App Stability & Speed
1014,BoA system is confartable,NEGATIVE,0.9980142116546631,General User Feedback
1015,"this app, for me , is a waste of time. It doesn't work . I can't even long in, and it really piss me off. FIX THE PROBLEM",NEGATIVE,0.9998049139976501,General User Feedback
1016,Good service.,POSITIVE,0.9998533725738525,General User Feedback
1017,the app crush frequently,NEGATIVE,0.998525083065033,General User Feedback
1018,You guys keeps getting worst,NEGATIVE,0.9997075200080872,General User Feedback
1019,"This app is a joke. It crashes more than it works, takes forever to load, and half the features are just decorative at this point. Can’t log in, can’t transfer money, can’t even check my balance without it bugging out. To the developer: Are you actually trying to make this work, or is this some kind of social experiment to test our patience? Did you build this in your sleep? Because it definitely looks like it. If this is your idea of a functional app, maybe consider a different career path🙏",NEGATIVE,0.9990266561508179,Transaction Performance
1020,BoA,NEGATIVE,0.74105304479599,General User Feedback
1021,but not opening on android,NEGATIVE,0.9952228665351868,App Stability & Speed
1022,Worst App ever. Totally unreliable. And it didn't work at all for the last 4 months.,NEGATIVE,0.9997984766960144,General User Feedback
1023,amazing,POSITIVE,0.999875545501709,General User Feedback
1024,"this app does no work on Samsung a51, it just gives a preview of the logo",NEGATIVE,0.9992283582687378,General User Feedback
1025,"i entered incorrect security question by mistake boa app lock pin forever, why is there no other options? ?? i contacted different branchs more then 4times but they didn't able to solve this issue .",NEGATIVE,0.9994921684265137,General User Feedback
1026,liking this application good 👍,POSITIVE,0.9996829032897949,General User Feedback
1027,"This app future is good, but there is problems with apps to reset and activate it, which is difficult even to the branch staffs, and it takes too long times to active at the branch plus most of the time high expected failure of activation after process at the counter and OTP sent not work",NEGATIVE,0.9989790916442871,Account Access Issues
1028,it's really good 👍,POSITIVE,0.9998701810836792,General User Feedback
1029,Bad app . it stuck when you open and noting WORKS.,NEGATIVE,0.9995198249816895,App Stability & Speed
1030,"the app isn't working after it asked me the password it starts loading, but it doesn't open",NEGATIVE,0.9997255206108093,Account Access Issues
1031,Best,POSITIVE,0.9997941851615906,General User Feedback
1032,It keeps showing this pop up to turn off developer options even tho it's off! I had to turn on and then off to make it work! This is a horrible experience and needs a fix asap! Plus kinda slow.,NEGATIVE,0.9996699094772339,App Stability & Speed
1033,yideg,NEGATIVE,0.7675812840461731,General User Feedback
1034,great boa,POSITIVE,0.9992689490318298,General User Feedback
1035,boa of mobile backing,NEGATIVE,0.980626106262207,General User Feedback
1036,faster bank of Abissinya,POSITIVE,0.9722141623497009,General User Feedback
1037,i would have given it a lower if it was possible because it crush so much and it take the bank so long to fix the bug,NEGATIVE,0.9996716976165771,App Stability & Speed
1038,it just doesn't work...so frustrating,NEGATIVE,0.999774158000946,General User Feedback
1039,it's not work correctly... you must have update it,NEGATIVE,0.9998013377189636,UI & Design Feedback
1040,"the app gets a considerable improvements like language , QR scanner and unlimited transfers survice. but BOA Please do alot on its fastness and convenient when we login and making a transactions.",POSITIVE,0.9575353264808655,Account Access Issues
1041,after i typed in my password it says successfully logged out ...and goes back to the first page,NEGATIVE,0.5856863260269165,Account Access Issues
1042,good but they don't update enough don't add new things,NEGATIVE,0.9693678617477417,UI & Design Feedback
1043,it doesn't work period z slowest mobile banking ever i would rather use *815#,NEGATIVE,0.9990907907485962,App Stability & Speed
1044,"after activated the application it not allowed to sign , automatically it is turn off In my phone, why ?",NEGATIVE,0.9973751306533813,General User Feedback
1045,good application,POSITIVE,0.999854564666748,General User Feedback
1046,this version is not working for me I cannot even buy card. I cannot send money,NEGATIVE,0.9995684027671814,Transaction Performance
1047,"It can't actively on initialization, it says incorrect OTP getting the exact OTP",NEGATIVE,0.9996182918548584,Account Access Issues
1048,always problematic hardly works,NEGATIVE,0.9995555281639099,General User Feedback
1049,"worst app and Bank ever u be ashamed, scammer",NEGATIVE,0.9998050332069397,General User Feedback
1050,great BoA,POSITIVE,0.9992689490318298,General User Feedback
1051,i have went to the bank so many times because i couldn't make any transaction i can only see my balance nothing else so what is the point of having mobile banking if i can't make any transaction with it please work in that,NEGATIVE,0.9988333582878113,Transaction Performance
1052,there is no speed,NEGATIVE,0.9994422793388367,General User Feedback
1053,"For anyone who wants to download it, just don't!!!",NEGATIVE,0.9993981122970581,General User Feedback
1054,wonderful,POSITIVE,0.9998772144317627,General User Feedback
1055,all worck,NEGATIVE,0.9971314668655396,General User Feedback
1056,Loved it,POSITIVE,0.9998797178268433,General User Feedback
1057,Wow,POSITIVE,0.999592125415802,General User Feedback
1058,"Edit: New bug, app not letting me type in my otp codes. Shameful Why does this app not allow me to use it while having developer options on? Did y'all consider that I might, perhaps, be an actual developer? Why am I expected to toggle the option on and off just to bank (restarting my phone when I do)? Why is the message labled as somthing that will ""smoothen"" the experience? This is like the most ""security consultant"" thing to implement in an app. Please invest in actual security, not this mess.",NEGATIVE,0.9985970854759216,Account Access Issues
1059,Improved to be the best,POSITIVE,0.9998570680618286,General User Feedback
1060,"Decent, but there problems sometimes it says error When i transfer money but infact it transferred because of this bug i transferred 2 times instead of 1 and also we can't transfer money to others telebirr acc we only can to our self BOE Dev fix this !!!",NEGATIVE,0.9974843263626099,Transaction Performance
1061,BoA Greqt Ethiopian bank.,NEGATIVE,0.8457719683647156,General User Feedback
1062,"The bug is still there,the app crashes every time i try to log in, especially in old phones like my Galaxy A32",NEGATIVE,0.9994600415229797,App Stability & Speed
1063,Almost better compared to cbe where it is not qualified for,NEGATIVE,0.9741679430007935,General User Feedback
1064,what awesome apps. it is very simple to use and more much important apps.,POSITIVE,0.9998214840888977,General User Feedback
1065,Wonderfull app,POSITIVE,0.9998815059661865,General User Feedback
1066,i can't use this app why?,NEGATIVE,0.9993101358413696,General User Feedback
1067,Worst mobile banking app I ever experienced I was blaming other apps but comparing with this they're too much better!!!! It clashes it takes much longer time to login while loading in short it's a complete of trash,NEGATIVE,0.9997013211250305,Account Access Issues
1068,bro the worst app made by human kind!! as a software engineer it make me so sad seeing enterprise as big as BOA make apps like this. it is a disgrace for our country!!,NEGATIVE,0.9998133778572083,General User Feedback
1069,AGA B Girja Miss language of admin Afaan oromo & other Itoophiyaa languages,NEGATIVE,0.9959415793418884,General User Feedback
1070,Good app,POSITIVE,0.9998493194580078,General User Feedback
1071,"I downloaded the app for the first time while reading other customers reviews and as soon as i installed and opened the app it closes back automatically, what unserious bank, now i uninstalled the app immediately",NEGATIVE,0.9916398525238037,App Stability & Speed
1072,It has good features but sometimes it doesn't work...0,NEGATIVE,0.9956711530685425,Feature Requests
1073,Very poor proformance,NEGATIVE,0.9998043179512024,General User Feedback
1074,It's not opening. Really frustrating,NEGATIVE,0.9997020363807678,App Stability & Speed
1075,Verry Amazing App from all IB,POSITIVE,0.9997394680976868,General User Feedback
1076,Not working on this days,NEGATIVE,0.9972773194313049,General User Feedback
1077,Thank you BoA,POSITIVE,0.9998399019241333,General User Feedback
1078,best banking app in the wworld,POSITIVE,0.999572217464447,General User Feedback
1079,Nice app and it's easy to use,POSITIVE,0.999751627445221,General User Feedback
1080,"please add language in the apps setting(amharic afan oromo, tigniya,and others) sometimes bank to bank transfer is not available through time and even if if it is available not reachable…it is serious issue!",NEGATIVE,0.9992678761482239,Transaction Performance
1081,This is help full i like ittttt,POSITIVE,0.9977995753288269,General User Feedback
1082,The is not functional at all?,NEGATIVE,0.9997331500053406,General User Feedback
1083,Best bank,POSITIVE,0.9997438788414001,General User Feedback
1084,Make it easy and convienient to use and perfect for all to high prefrence and choice.,POSITIVE,0.9997236132621765,General User Feedback
1085,🇪🇹🇪🇹🇪🇹🇪🇹🇪🇹🇪🇹👍👍👍👍👍👍👍,NEGATIVE,0.697056770324707,General User Feedback
1086,I have been using this app for two years.It is amazing.,POSITIVE,0.9998595714569092,General User Feedback
1087,Good 👍,POSITIVE,0.9998576641082764,General User Feedback
1088,Sad experience,NEGATIVE,0.9990687966346741,General User Feedback
1089,Always do update and that is annoying,NEGATIVE,0.9994439482688904,UI & Design Feedback
1090,"Best app, somehow waiting a few minutes",NEGATIVE,0.6387041807174683,General User Feedback
1091,I can't dijitalize my atm in the apollo app on my phone,NEGATIVE,0.9946038126945496,General User Feedback
1092,Whenever I try to sign in app close please fixed it out,NEGATIVE,0.9976609945297241,General User Feedback
1093,Beter,POSITIVE,0.6771944165229797,General User Feedback
1094,Boa,NEGATIVE,0.74105304479599,General User Feedback
1095,በጣም የሚያስጠላ አፕ በጣም የወረደ ዜሮ ነው የምሰጠው ዘሮ It's not App it's very slow ehhhh. Why don't you upgrade the app???? It's always zero,NEGATIVE,0.9979276657104492,App Stability & Speed
1096,Aadan Axmed Barkhadle,POSITIVE,0.6127513647079468,General User Feedback
1097,😡😡😡🤬🤬🤬,NEGATIVE,0.697056770324707,General User Feedback
1098,Horrible customer service and app crashes Horrible!!,NEGATIVE,0.9997913241386414,App Stability & Speed
1099,I love it,POSITIVE,0.9998799562454224,General User Feedback
1100,It keeps asking me to turn off developer mode even when dev mode is off. Couldn't use it.,NEGATIVE,0.9985793828964233,General User Feedback
1101,Good🙏,NEGATIVE,0.697056770324707,General User Feedback
1102,Like to much,POSITIVE,0.9997984766960144,General User Feedback
1103,Thank you,POSITIVE,0.9998352527618408,General User Feedback
1104,Perfect,POSITIVE,0.9998517036437988,General User Feedback
1105,The best of best,POSITIVE,0.9998393058776855,General User Feedback
1106,I was using this app for long time it amazing user friendly UI but the i can't found for get pin button in the app,NEGATIVE,0.9016600847244263,UI & Design Feedback
1107,Great 👍,POSITIVE,0.9997692704200745,General User Feedback
1108,Fast and suitable for the customers.,POSITIVE,0.9997920393943787,UI & Design Feedback
1109,Good app and helpful,POSITIVE,0.9998565912246704,General User Feedback
1110,"I will give only one star, because it faced with multiple of problems. 1. The app is not as fast as the other banks App, for e.g like CBE 2. The App asks repeatedly to switch off developer options, even if it is switched off. 3. Bank of Abyssinia's services are interesting, but they ignored the issues on the App service. 4. Most customers gave a complain on the App, but no one accept their complain to fix the issue. 5. Lastly, I will not recommend the App unless the issue has been solved ASAP!!",NEGATIVE,0.9978498220443726,General User Feedback
1111,By assessing this you can tell Abyssinia bank has no idea what mobile banking is ?,NEGATIVE,0.9992759823799133,General User Feedback
1112,It doesn't work at all.,NEGATIVE,0.9997771382331848,General User Feedback
1113,this app is not available,NEGATIVE,0.9997593760490417,General User Feedback
1114,Wow what amazing,POSITIVE,0.9998555183410645,General User Feedback
1115,love it,POSITIVE,0.9998753070831299,General User Feedback
1116,በጣም መሻሻል አለበት....... ለ ባንኩ ማይመጥን መተግበርያ ነው ::,NEGATIVE,0.9733067750930786,General User Feedback
1117,Lemn embi yilal??,NEGATIVE,0.9906971454620361,General User Feedback
1118,It's useless app downgraded.,NEGATIVE,0.9998070597648621,General User Feedback
1119,Why is not letting me access my account. The whole point of this app is for me to gey access to my account without physically being at the bank. I would give it a zero but a one will suffice to get my point accross.,NEGATIVE,0.7652375102043152,General User Feedback
1120,Nice,POSITIVE,0.9998552799224854,General User Feedback
1121,When are you going to get rid of this and have a real app that works? By far the worst mobile banking app.,NEGATIVE,0.9997933506965637,General User Feedback
1122,አይሰራም ሼም ነው፤,NEGATIVE,0.8616328835487366,General User Feedback
1123,Not that much bad,POSITIVE,0.9988158941268921,General User Feedback
1124,Fine,POSITIVE,0.9998335838317871,General User Feedback
1125,The dirtiest application ever seen...,NEGATIVE,0.9954877495765686,General User Feedback
1126,Nic ap,POSITIVE,0.9873360991477966,General User Feedback
1127,The forest app ever,POSITIVE,0.9840954542160034,General User Feedback
1128,"I love BoA more than anyone but they are cursed when it comed to mobile banking. Even though this ine is hetter it still s*cks! It will ask me to turn off developer options other wise it won't work! I use CBE, Awash birr, tekebirr, Dashen bank and others but non of them asked me this, why only BoA? Please improve your mobile banking, be competitive!",NEGATIVE,0.9967040419578552,General User Feedback
1129,Bank of abissena,POSITIVE,0.9480117559432983,General User Feedback
1130,"Easy and sooo simple to use it, also its easy to stole someones money using the app",NEGATIVE,0.9888866543769836,General User Feedback
1131,The worst banking app ever. Never works!,NEGATIVE,0.9998007416725159,General User Feedback
1132,Poorly functioning app,NEGATIVE,0.999775230884552,General User Feedback
1133,Very nice,POSITIVE,0.9998563528060913,General User Feedback
1134,Your system is the worst you should do better😡😡😡😡😡😡,NEGATIVE,0.9998007416725159,General User Feedback
1135,It has been a while since you guys started giving the mobile app service but still couldn't get it to work. I'm sure you know that it doesn't work already but not sure if you're lazy or incompetent to fix it. You are losing business because of this. Complacency will have consequences.,NEGATIVE,0.9997615218162537,General User Feedback
1136,"This is the best app; many features are awesome, but it should work without the need to turn off the developer options. I'm tired of having to constantly switch the developer options off and on. I've been expressing my struggles about this. I have precious settings enabled in the developer options, and to open the App Boa app, I have to turn them off. Please help us, Abyssinia Bank. I hope you can provide an update soon.",POSITIVE,0.9543285369873047,App Stability & Speed
1137,"I’m giving this app one star because there are no options below that. My experience has been incredibly frustrating due to the extremely long loading times, and the app even closes automatically at times. People choose mobile banking for its convenience, but this app is far too time-consuming, making it the worst I’ve used. I hope improvements are made to enhance the user experience.",NEGATIVE,0.9997000694274902,App Stability & Speed
1138,Very unprofessional and mischievous bank in my opinion. I have had several occasions but recently I used Abyssinia Card to withdraw money and it was deducted from my account but despite reporting several times they said they are processing it but I learned yesterday that since it has been 3 months the bank has decided to include it in their income. How absurd. If you can avoid this bank.,NEGATIVE,0.9941067695617676,Transaction Performance
1139,It doesn't work on my 2 devices A05 and A34 😡,NEGATIVE,0.9996792078018188,General User Feedback
1140,My attention is very important because it will be the most difficult time for me,POSITIVE,0.9926175475120544,General User Feedback
1141,"I have a worst experience while using this mobile application through out the year. Most of the time it fails to ""Login"" or automatically closed the app. And also it takes so much loading time (5 minutes +) trying to access the internal services. Sometimes also while transferring within and to other bank also fails. So, BOA please fix your app.",NEGATIVE,0.9998001456260681,Account Access Issues
1142,I don't know why but your apps start out great then all of a sudden don't work🤷‍♀️,POSITIVE,0.806429386138916,General User Feedback
1143,This application is losing major factions on a daily basis. I can count how many times I have used this app; it is completely useless and disappointing if I am not going to use it in times of need then I don't see the point.,NEGATIVE,0.9997996687889099,General User Feedback
1144,exellent digital transaction of money,NEGATIVE,0.9944479465484619,Transaction Performance
1145,The latest update has stopped android 9 phones not to open this App. Never work properly since i started using it.,NEGATIVE,0.9997497200965881,App Stability & Speed
1146,👏👏👏,NEGATIVE,0.697056770324707,General User Feedback
1147,Money,POSITIVE,0.9659324884414673,General User Feedback
1148,It needs more improvment,NEGATIVE,0.998616099357605,General User Feedback
1149,ab,POSITIVE,0.9603192806243896,General User Feedback
1150,Ademtahir,POSITIVE,0.9930111765861511,General User Feedback
1151,✌️✌️,NEGATIVE,0.697056770324707,General User Feedback
1152,Please this app on my android phone,POSITIVE,0.6488659381866455,General User Feedback
1153,GOAT 🐐 🐐,NEGATIVE,0.9337347745895386,General User Feedback
1154,"Your app doesn't match your bank, the app is disaster, super slow. Please learn something from tele birr app.",NEGATIVE,0.9994460940361023,App Stability & Speed
1155,Fast and reliable,POSITIVE,0.9998595714569092,General User Feedback
1156,"The worst app update ever. Why would you include the ""developer option off"" thing here? Why do you care? It is my phone my money, right? That is the reason why I switched to other banks. So either turn it off or everyone will discontinue their business one by one.",NEGATIVE,0.9998020529747009,UI & Design Feedback
1157,Very good,POSITIVE,0.9998520612716675,General User Feedback
1158,One of the poorest mobile banking system,NEGATIVE,0.9997566342353821,General User Feedback
1159,❤❤❤❤❤❤,NEGATIVE,0.697056770324707,General User Feedback
1160,Oene,POSITIVE,0.8278859257698059,General User Feedback
1161,i find it interesting specially in reciept downloading,POSITIVE,0.9981314539909363,App Stability & Speed
1162,it good,POSITIVE,0.9998427629470825,General User Feedback
1163,"This app crashes everytime, please fix it",NEGATIVE,0.9996472597122192,App Stability & Speed
1164,አንድ star ራሱ ይበዛበታል። i dont recomend to use this app also the bank,NEGATIVE,0.9964038133621216,General User Feedback
1165,I need a support the app is not working,NEGATIVE,0.9998034834861755,General User Feedback
1166,Bast bank of ethiopia,POSITIVE,0.9978061318397522,General User Feedback
1167,very slow app. አቢሲኒያን ከሚያክል ባንክ የማይጠበቅ software app. ከቻላችሁ ሙሉ ለሙሉ እንደገና አሰሩት።በጣም ይመራያል ያሳፍራል።ለapp የወጣው ወጭ በሙስና የተበላ ነው የሚመስለው።,NEGATIVE,0.9990527033805847,App Stability & Speed
1168,"thank you for your social services like, vertual banking, non touch ATM, Cadrless and withdrwal with out passbook...",POSITIVE,0.9878897070884705,General User Feedback
1169,The worst App i have never seen like this before,NEGATIVE,0.999774158000946,General User Feedback
1170,Wweeeer,NEGATIVE,0.8910734057426453,General User Feedback
1171,Infinx,NEGATIVE,0.9042559862136841,General User Feedback
1172,Great service,POSITIVE,0.9998434782028198,General User Feedback
1173,This app is not available on all android versions and some times it is not functional.,NEGATIVE,0.9997187256813049,General User Feedback
1174,senayt Mesfin,POSITIVE,0.887482225894928,General User Feedback
1175,Bad app vety bad.,NEGATIVE,0.9998058676719666,General User Feedback
1176,Abessnya Banke,NEGATIVE,0.9873653054237366,General User Feedback
1177,"The most useless app, I never expected such an irrelevant app from BOA. big shame!",NEGATIVE,0.9997209906578064,General User Feedback
1178,Professional on banking app,POSITIVE,0.9616296291351318,General User Feedback
1179,Has some nice interface but always freezes or slow to load .App developers please fix this issue.,NEGATIVE,0.993607759475708,App Stability & Speed
1180,አይሰራም አስተካክሉት,NEGATIVE,0.7850593328475952,General User Feedback
1181,Please try another because this app doesn't feet the need of this generation,NEGATIVE,0.9962698221206665,General User Feedback
1182,Fast transfer,POSITIVE,0.9989985823631287,Transaction Performance
1183,"What's up I can't log in, what's wrong",NEGATIVE,0.9989662170410156,General User Feedback
1184,Amrumehamed,POSITIVE,0.6924052238464355,General User Feedback
1185,"Nice to meet you my proud bank in Ethiopia.. I'm a member of this bank, i need to solve my problem of international receiving money for me from my online digital working service's over the world please? I'm working a lot of international money.But i can't get direct in Ethiopia because of don't knowing the legal ways of getting money in Ethiopia please can I get and direct deposit with BoA please 🙏🙏🙏?",POSITIVE,0.9683734774589539,General User Feedback
1186,ደደገነሐ,NEGATIVE,0.697056770324707,General User Feedback
1187,"Terrible Bank Experience It’s unbelievable that with all the modern technology, this bank still struggles with even basic transactions. The app constantly crashes, services are limited, and every time I try to transfer money or load Telebirr, there’s a huge delay. I have to wait 5 days for failed transactions to be refunded! Even USSD is unreliable. They’ve put me in embarrassing situations countless times, and customer care never fixes anything. I’ve switched banks, and you should too!",NEGATIVE,0.9995194673538208,Transaction Performance
1188,A painfully slow banking app service. Please don't make it your choice!,NEGATIVE,0.999660849571228,App Stability & Speed
1189,Good App,POSITIVE,0.9998493194580078,General User Feedback
1190,Best app to me,POSITIVE,0.9978218078613281,General User Feedback
1191,Abdulkadir,POSITIVE,0.981449544429779,General User Feedback
1192,Bad,NEGATIVE,0.999782383441925,General User Feedback
1193,If it is possible I would gove0 star,NEGATIVE,0.9928192496299744,General User Feedback
1194,Nise mobile bankig,NEGATIVE,0.9858755469322205,General User Feedback
1195,Overall good app but performance needs some improvement also sometimes when using instant other bank transfers it refuses causing to be repeated several times to transfer,NEGATIVE,0.9532791972160339,Transaction Performance
1196,Ok,POSITIVE,0.9997851252555847,General User Feedback
1197,Just make it work please🤣 this is embarrassing for a bank of your size,NEGATIVE,0.9992843270301819,General User Feedback
1198,Update to the simplest way it requires the developer option on and off why this is,NEGATIVE,0.998016357421875,UI & Design Feedback
1199,"Stop telling me what to do with my phone, BOA. Why does your newly updated app keep asking me to disable the developer options? I’m not slowing down my phone just to use your God damn app. 🤮🤮🤮🤮",NEGATIVE,0.9964292645454407,App Stability & Speed
1200,I'm living out of country how may I download and use mobile banking? It asks me the Ethiopia phone number and I can't receive text to confirm because I'm out side the country. So please lete know if I can use while I'm outside the country. Thanks,NEGATIVE,0.6597387194633484,General User Feedback
1201,Worest app,NEGATIVE,0.7789771556854248,General User Feedback
1202,The worest app ever,POSITIVE,0.9535900950431824,General User Feedback
1203,አሪፍ ነው በርቱልን,NEGATIVE,0.8337252736091614,General User Feedback
1204,Wwwerrr,NEGATIVE,0.8502518534660339,General User Feedback
1205,ጀማል ውቀቱ,NEGATIVE,0.7850593328475952,General User Feedback
1206,Great For Financial company,POSITIVE,0.9998703002929688,General User Feedback
1207,Very easy to use,POSITIVE,0.9991422891616821,General User Feedback
1208,The App's crash always.. Error.....,NEGATIVE,0.9996880292892456,App Stability & Speed
1209,This app is incredibly frustrating to use. It’s filled with issues that make it difficult to navigate and complete tasks efficiently. I’ve never encountered such a poorly designed banking application before. It needs significant improvements to enhance user experience. It deserves a vey low rating.,NEGATIVE,0.998582124710083,UI & Design Feedback
1210,Great UI and seamless UX. I love it!!,POSITIVE,0.9998557567596436,UI & Design Feedback
1211,That's too good application but try to add more alternatives and futures or possibilitys for your customers,NEGATIVE,0.9941336512565613,Feature Requests
1212,It's easy used to operate program and secured 👍👍,NEGATIVE,0.9652978181838989,General User Feedback
1213,I bought a mobile card on this app but I didn't receive it and it took my money and I didn't get my money back.,NEGATIVE,0.9994741082191467,General User Feedback
1214,Amazing,POSITIVE,0.999875545501709,General User Feedback
1215,Great app with great services,POSITIVE,0.9998226761817932,General User Feedback
1216,Yes active user,POSITIVE,0.9983929991722107,General User Feedback
1217,Shameful,NEGATIVE,0.998016357421875,General User Feedback
1218,The worest app ever made i would not recommende for no one,NEGATIVE,0.5611277222633362,General User Feedback
1219,Good application,POSITIVE,0.999854564666748,General User Feedback
1220,"How many hours should I wait after transferring money to telebirr, please do something about the transfer delay issue I need my money when ever.",NEGATIVE,0.9988893866539001,Transaction Performance
1221,"BOA is unreasonably holding and delaying transactions for more than a day, even transactions within the same bank itself. This is a huge gap that I observed in BOA mobile banking. I didn't experience this kind of challenge while having transactions in other banks' mobile banking platforms. After waiting so long, I called your customer support team and the response they gave me was ""it was the system that holds the transaction & will be released on working days"". This is not totally fair.",NEGATIVE,0.9993953704833984,Transaction Performance
1222,የእርስዎን ተሞክሮ ይግለጹ (አማራጭ),NEGATIVE,0.8698039054870605,General User Feedback
1223,It's not working. It needs a big update. Can't you update the app quickly?,NEGATIVE,0.9997778534889221,UI & Design Feedback
1224,"I am Aimohon Joel , It's can be Good for a Better Conversation in Time 🙂",NEGATIVE,0.9925205707550049,General User Feedback
1225,"Better app than most mobile apps, but why do I have to turn off developer option every time I wanna use the app?? It's annoying.",NEGATIVE,0.9993253946304321,General User Feedback
1226,Bes and freindly app,NEGATIVE,0.9136508107185364,General User Feedback
1227,It doesn't work.,NEGATIVE,0.9997761845588684,General User Feedback
1228,"It say ""The request was not successful. please check device connectivity or try again"" why? One of the bank manager told me it is because of my phone's android version which is 9.1 It is ridiculous! Disappointing",NEGATIVE,0.9997968077659607,Feature Requests
1229,Smart technology,POSITIVE,0.9998468160629272,General User Feedback
1230,Yegema app tish🪨,NEGATIVE,0.9501880407333374,General User Feedback
1231,"This is not an appropriate app, i don't know how boa develops this app, i don't expect this much crazy and un confortable app form BOA, I'm soory!!!",NEGATIVE,0.9996864795684814,General User Feedback
1232,"Shockingly bad! Even when it decides to work, it's painfully slow and frustrating. Such a shame that it has become a stain on an extraordinary bank",NEGATIVE,0.9997275471687317,App Stability & Speed
1233,"It crashes frequently. It launches on Android 8.1 but I don't think it actually works on versions less than 10. If so, it shouldn't be available for download by such devices to begin with, like many other finance apps are not. It was so much better three months ago, upgrades should be for the better.",NEGATIVE,0.999210000038147,App Stability & Speed
1234,Awesome application. But lately its crashing everytime i opened it.,NEGATIVE,0.9127686619758606,App Stability & Speed
1235,እጅም በጣም ደካማ አፕ ነው ሲፈልግ ይከፍታል ሲፈልግ አይከፍትም ከአዋሽ እና ንግድ ባንክ የመሳሰሉ ባንኮች ሲወዳደር ሞባይል ባንኪንግ App እጅግ የሚያበሳጭ ነው ለውጥ ያስፈልጋችኋል,NEGATIVE,0.9639250636100769,General User Feedback
1236,Fast one,POSITIVE,0.9994491934776306,General User Feedback
1237,Nice looking app but a terrible user experience.,NEGATIVE,0.9958102703094482,UI & Design Feedback
1238,The worest MB app ever!!🙄,NEGATIVE,0.8734642267227173,General User Feedback
1239,It is ok,POSITIVE,0.9998496770858765,General User Feedback
1240,Plz fix the Apps ....screenshot lovation hide from glarey share botten not work😔😔,NEGATIVE,0.9987314343452454,General User Feedback
1241,Apollo's,POSITIVE,0.9974138736724854,General User Feedback
1242,The worst experience ever,NEGATIVE,0.999792754650116,General User Feedback
1243,Hussenaliumar,NEGATIVE,0.6654545664787292,General User Feedback
